PWY-6123	PWY-7434
PWY-5100	PWY-7434
P125-PWY	VALSYN-PWY
PWY-6906	PYRIDOXSYN-PWY
P125-PWY	PWY-5941
PWY-7434	PWY-7790
PANTO-PWY	PWY-6906
ILEUSYN-PWY	PWY-7434
UNINTEGRATED	PWY-7434
P125-PWY	PWY-7208
PWY-7953	PWY-822
PWY-5030	PWY-8187
HISDEG-PWY	PWY-5100
PWY-5103	PWY-7434
PWY-6906	PWY-7238
PEPTIDOGLYCANSYN-PWY	PWY-7356
ARGININE-SYN4-PWY	PWY-6906
P125-PWY	PWY-7222
P125-PWY	PWY-7220
ARGSYN-PWY	P125-PWY
PWY-6277	PWY-7434
PWY-6906	RHAMCAT-PWY
PWY-6628	PWY-822
P125-PWY	PWY-6628
PWY-7356	SER-GLYSYN-PWY
PWY-7851	PWY-822
PWY-5097	PWY-7356
P125-PWY	PWY-7228
NAGLIPASYN-PWY	PWY-6906
P125-PWY	PWY4FS-8
PWY-6124	PWY-822
BRANCHED-CHAIN-AA-SYN-PWY	P125-PWY
HISDEG-PWY	OANTIGEN-PWY
P125-PWY	PWY0-1586
PWY-7237	PWY-7356
HISTSYN-PWY	PWY-822
PWY-6151	PWY-7356
PWY-7434	TRNA-CHARGING-PWY
PWY-7221	PWY-822
PWY-6122	PWY-7434
PWY-6906	PWY-7790
PWY-1269	PWY-6906
ARGSYN-PWY	PWY-822
P125-PWY	PWY0-1297
PWY-6163	PWY-6906
P125-PWY	PWY-I9
HSERMETANA-PWY	PWY-4041
P125-PWY	PWY-5981
UNINTEGRATED	PWY-6906
PWY-822	TRNA-CHARGING-PWY
LACTOSECAT-PWY	UDPNAGSYN-PWY
P125-PWY	PWY-5384
PWY-7356	PWY-7851
P125-PWY	PWY-7229
LACTOSECAT-PWY	PWY-3001
P125-PWY	TRNA-CHARGING-PWY
PWY-7356	UDPNAGSYN-PWY
PWY-5030	PWY-6936
PWY-5981	PWY-822
PWY-6906	PWY-7953
NONOXIPENT-PWY	P125-PWY
PWY-822	PWY0-1296
HSERMETANA-PWY	PWY-702
P41-PWY	PWY-7356
PWY-4041	PWY-822
PWY-6906	PWY-7663
PWY-5030	UDPNAGSYN-PWY
P125-PWY	PWY-7221
PWY-6124	PWY-7356
PWY-6277	PWY-6906
P125-PWY	PWY-621
P125-PWY	PWY-6163
P125-PWY	PWY-1042
PWY-6906	PWY0-1319
ARO-PWY	P125-PWY
GLYCOGENSYNTH-PWY	P125-PWY
BRANCHED-CHAIN-AA-SYN-PWY	PWY-822
PWY-7356	VALSYN-PWY
PWY-6163	PWY-822
PANTOSYN-PWY	PWY-7198
PWY-7199	PWY-822
PWY-5686	PWY-822
P125-PWY	PWY-6703
HISDEG-PWY	PWY-7434
PWY-7356	PWY-7357
P125-PWY	PWY-6122
HSERMETANA-PWY	PWY66-409
PWY-3001	PWY-7434
PWY-6703	PWY-6906
P125-PWY	PWY-6121
P125-PWY	PWY-6125
HSERMETANA-PWY	P125-PWY
PWY-6385	PWY-822
PWY-6386	PWY-7434
P125-PWY	PWY-7791
PWY-7238	PWY-7434
P125-PWY	PWY-7238
NONOXIPENT-PWY	PWY-822
PWY-3841	PWY-7434
PWY-6387	PWY-7434
PWY-6906	PWY-7199
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7356
NONMEVIPP-PWY	PWY-6906
PWY-6121	PWY-822
GLYCOGENSYNTH-PWY	PWY-822
PWY-6163	PWY-7356
LACTOSECAT-PWY	PWY-5030
PWY-6906	PYRIDNUCSYN-PWY
ARGSYN-PWY	PWY-2941
UNINTEGRATED	PWY-7356
P125-PWY	PWY-6126
PWY-7111	PWY-7434
COA-PWY	PWY-7434
PWY-5686	PWY-7356
DTDPRHAMSYN-PWY	P125-PWY
PWY-822	PWY66-409
PWY-5030	PWY-5100
GALACTUROCAT-PWY	PWY-5030
GALACTUROCAT-PWY	HISDEG-PWY
PWY-7456	PWY-7851
PWY-6385	PWY-7456
PWY-7456	PWY-7953
PANTOSYN-PWY	PWY-7456
PWY-6823	PWY-7456
LACTOSECAT-PWY	PWY-7208
PEPTIDOGLYCANSYN-PWY	PWY-7456
PANTO-PWY	PWY-7456
LACTOSECAT-PWY	RIBOSYN2-PWY
PWY-7456	THISYNARA-PWY
PWY-7456	RHAMCAT-PWY
PWY-7312	PWY66-429
COA-PWY-1	PWY-7456
PWY-1042	PWY-7456
GOLPDLCAT-PWY	PWY-7208
PWY-6387	PWY-7456
CALVIN-PWY	PWY-7456
GOLPDLCAT-PWY	RIBOSYN2-PWY
PWY-5676	PWY-7208
PWY-7456	PWY0-1296
PWY-5676	RIBOSYN2-PWY
ANAGLYCOLYSIS-PWY	PWY-7456
COA-PWY	PWY-7456
PWY-2941	PWY-4041
PWY-6143	PWY-6906
COMPLETE-ARO-PWY	PWY-5030
PWY-4041	THISYNARA-PWY
PWY-4041	PWY-6953
PWY-6936	PWY-6953
HISDEG-PWY	PWY0-1241
PWY-6143	PWY-7111
HISDEG-PWY	PWY-6628
ASPASN-PWY	PWY-7328
PWY-3841	PWY-7328
DTDPRHAMSYN-PWY	PWY-7328
PWY-5686	PWY-7328
1CMET2-PWY	PWY-7328
PWY-6151	PWY-7328
PWY-6387	PWY-7328
CALVIN-PWY	PWY-7328
GLYCOGENSYNTH-PWY	PWY-7328
PWY-6124	PWY-7328
PWY-6121	PWY-7328
P41-PWY	PWY-7328
PWY-6609	PWY-7328
PWY-7328	PWY0-1319
PWY-6527	PWY-7328
ARO-PWY	PWY-7328
FUCCAT-PWY	THISYNARA-PWY
PWY-7328	PWY-7790
PWY-5103	PWY-7328
FUCCAT-PWY	PWY-7328
GLUTORN-PWY	PWY-7328
PWY-5941	PWY-7328
PWY-7328	THRESYN-PWY
ANAGLYCOLYSIS-PWY	PWY-7328
HISTSYN-PWY	PWY-7328
COMPLETE-ARO-PWY	PWY-7328
PWY-7328	PWY0-1296
PWY-7328	PWY-7791
PWY-7328	VALSYN-PWY
PWY-7328	SER-GLYSYN-PWY
PWY-7328	THISYNARA-PWY
PWY-7328	PWY-8178
PWY-6277	PWY-7328
PWY-7221	PWY-7328
PWY-7111	PWY-7328
COA-PWY	PWY-7328
PWY-6385	PWY-7328
PANTOSYN-PWY	PWY-7328
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7328
PWY-6823	PWY-7328
PEPTIDOGLYCANSYN-PWY	PWY-7328
PWY-6317	PWY-7328
PANTO-PWY	PWY-7328
PWY-7328	RIBOSYN2-PWY
PWY-5667	PWY-7328
PWY-7328	PWY66-429
PWY-6123	PWY-7328
NONOXIPENT-PWY	PWY-7328
ARGSYN-PWY	PWY-7328
PWY-6386	PWY-7328
PWY-7328	PWY-7953
PWY-7328	PWY-7851
PWY-5100	PWY-7328
PWY-7328	PWY0-1061
PWY-6163	PWY-7328
ARGSYNBSUB-PWY	PWY-7328
PWY-6122	PWY-7328
PWY-7328	PWY-7357
COA-PWY-1	PWY-7328
UNINTEGRATED	PWY-7328
PWY-7238	PWY-7328
PWY-7237	PWY-7328
ILEUSYN-PWY	PWY-7328
PWY-6700	PWY-7328
PWY-7328	TRNA-CHARGING-PWY
PWY-1042	PWY-7328
NONMEVIPP-PWY	PWY-7328
HSERMETANA-PWY	PWY-5367
PWY-7400	THISYNARA-PWY
PWY-5154	THISYNARA-PWY
PWY-5367	THISYNARA-PWY
OANTIGEN-PWY	PWY-2941
PWY-5030	PWY-6823
PWY-5030	PWY4FS-7
HISDEG-PWY	PWY4FS-8
PWY-6163	PWY-7371
PHOSLIPSYN-PWY	PWY-2941
PWY-7371	PWY66-429
OANTIGEN-PWY	THISYNARA-PWY
PWY-6147	PWY-7371
HISDEG-PWY	PWY0-1261
HISDEG-PWY	PHOSLIPSYN-PWY
PWY-2941	PWY-7315
PWY-2941	PWY-7761
PWY-7238	PWY-7371
PHOSLIPSYN-PWY	PWY-5030
PWY-5030	PWY-7400
ANAEROFRUCAT-PWY	HSERMETANA-PWY
PWY-2941	PWY-6527
PWY0-1261	THISYNARA-PWY
PWY-5667	PWY-7371
GLYCOCAT-PWY	PWY-2941
HISDEG-PWY	PWY-6823
HISDEG-PWY	PWY4FS-7
GLYCOCAT-PWY	THISYNARA-PWY
HSERMETANA-PWY	PWY-7371
PWY-2941	PWY4FS-8
GLYCOCAT-PWY	PWY-5030
PWY-2941	PWY-3001
GLYCOCAT-PWY	HISDEG-PWY
PWY-5030	PWY-6895
PWY-2941	PWY0-1261
HISDEG-PWY	PWY-6527
PWY-2941	PWY-5100
HISDEG-PWY	PWY-7400
PWY-6305	PWY-7371
PWY-7371	PWY0-1319
PWY-5941	PWY-7371
PWY-2941	PWY4FS-7
PWY-2941	PWY-6608
PWY-5030	PWY-7761
ANAEROFRUCAT-PWY	PWY-2941
PWY-6895	THISYNARA-PWY
HSERMETANA-PWY	PWY-6305
PWY-2941	PWY-5154
HISDEG-PWY	PWY-6895
PWY-2941	PWY-7400
HSERMETANA-PWY	PWY-7315
PWY-5030	PWY-6527
ARGSYNBSUB-PWY	HISDEG-PWY
PWY-7371	PWY0-1296
ARGSYNBSUB-PWY	PWY-5030
ANAEROFRUCAT-PWY	PWY-5030
ANAEROFRUCAT-PWY	THISYNARA-PWY
PWY-7371	SER-GLYSYN-PWY
PWY-7371	PWY-7977
ANAEROFRUCAT-PWY	HISDEG-PWY
PWY-5030	PWY4FS-8
PWY-6703	PWY-7371
PWY-5030	PWY0-1261
P41-PWY	PWY-2941
HISDEG-PWY	PWY-7761
PWY-6902	PWY-7312
PWY-6823	PWY-7371
PWY-2941	PWY0-1296
PWY-2941	PWY-6895
HSERMETANA-PWY	PWY0-1261
PWY-7761	THISYNARA-PWY
PWY-2941	PWY0-1477
PWY-6608	PWY-7434
PWY-2942	PWY-822
PWY-2941	PWY0-1297
PWY-2941	PWY66-409
PWY-6700	PWY-7434
PWY-5695	PWY-822
PWY-7237	PWY-7434
PWY-5100	PWY-822
PWY-2941	PWY-702
PWY-2941	PWY-I9
HISTSYN-PWY	P125-PWY
HSERMETANA-PWY	PWY-7434
PWY-2941	PWY-5981
P125-PWY	PWY-7851
ARO-PWY	PWY-7434
PWY-7434	SER-GLYSYN-PWY
PWY-7434	PWY-7977
PWY-7357	PWY-7434
PWY-6163	PWY-7434
P125-PWY	PWY-2941
COA-PWY	P125-PWY
P41-PWY	PWY-822
GLUTORN-PWY	PWY-7434
ANAGLYCOLYSIS-PWY	PWY-7434
PWY-5659	PWY-7434
P125-PWY	PWY-5695
P125-PWY	PWY-5100
HISTSYN-PWY	PWY-7434
PWY-7434	RIBOSYN2-PWY
GALACTUROCAT-PWY	PWY-7434
HSERMETANA-PWY	PWY0-1477
P125-PWY	P41-PWY
PWY-5097	PWY-7434
PWY-6385	PWY-7434
PWY-2941	PWY-8187
GLUCUROCAT-PWY	PWY-7434
PWY-7434	SALVADEHYPOX-PWY
COA-PWY-1	P125-PWY
PWY-1042	PWY-7013
PWY-5384	PWY-7434
PWY-7242	PWY-7434
PWY-7434	THISYNARA-PWY
PWY-621	PWY-7434
PEPTIDOGLYCANSYN-PWY	PWY-7434
PWY-6897	PWY-7434
PWY-6507	PWY-7434
PWY-2941	PWY-822
ARGSYN-PWY	PWY-7434
GLCMANNANAUT-PWY	PWY-7434
ARGSYNBSUB-PWY	PWY-7434
P125-PWY	PWY-2942
ASPASN-PWY	GOLPDLCAT-PWY
COA-PWY-1	PWY-7371
GOLPDLCAT-PWY	HISTSYN-PWY
ARGSYNBSUB-PWY	P124-PWY
PWY-3841	PWY-5005
PWY-6270	PWY-8131
METH-ACETATE-PWY	PWY-7328
PWY-5005	PWY0-1297
PWY-5005	PWY-I9
P124-PWY	PEPTIDOGLYCANSYN-PWY
P124-PWY	PWY-5686
P124-PWY	PWY-7953
COMPLETE-ARO-PWY	PWY-5005
ARO-PWY	P124-PWY
PWY-7013	PWY-7357
PWY-1861	PWY-6731
P124-PWY	PWY-6902
GLUTORN-PWY	P124-PWY
GOLPDLCAT-PWY	PWY-3001
GOLPDLCAT-PWY	PWY-2941
1CMET2-PWY	PWY-7013
PWY-6151	PWY-7013
PWY-702	PWY-7328
PEPTIDOGLYCANSYN-PWY	PWY-7371
PWY-5188	PWY-7371
GOLPDLCAT-PWY	PWY-5154
PWY-5005	PWY-7237
PWY-8131	PYRIDNUCSYN-PWY
PWY-8131	PWY66-429
ILEUSYN-PWY	PWY-5005
PWY-1042	PWY-5005
PWY-7312	PYRIDNUCSYN-PWY
PWY-6317	PWY-8131
PWY-6123	PWY-8131
METH-ACETATE-PWY	PWY-6606
PWY-5100	PWY-8131
ILEUSYN-PWY	PWY-8131
NONMEVIPP-PWY	P124-PWY
PWY-6700	PWY-8131
UNINTEGRATED	PWY-8131
PWY-6703	PWY-7328
GOLPDLCAT-PWY	PWY-5973
GOLPDLCAT-PWY	PWY-6731
PWY-2942	PWY-7328
PWY-5005	PWY-724
PWY-5973	PWY-7328
PWY-5005	PWY-5695
PWY-5103	PWY-8131
PWY-8131	SER-GLYSYN-PWY
PWY-8131	PWY-8178
ANAGLYCOLYSIS-PWY	PWY-8131
PWY-6527	PWY-7013
PWY-724	PWY-7328
PWY-6277	PWY-8131
PWY-5005	PWY-7371
PWY-7013	PWY-7400
METH-ACETATE-PWY	PWY-3001
PWY-7328	PWY-7400
P124-PWY	PWY-6385
PWY-5005	PWY-7238
ARGSYNBSUB-PWY	PWY-8131
PWY-2941	PWY-5367
METH-ACETATE-PWY	PWY-5154
DTDPRHAMSYN-PWY	P124-PWY
PWY-6270	PWY-7013
ARGSYN-PWY	PWY-7013
PWY-7013	PWY66-429
PWY-5005	PWY-5367
GLUTORN-PWY	PWY-8131
P124-PWY	PWY-6386
METH-ACETATE-PWY	PWY-5973
PWY-7371	PWY-7851
PWY-7013	PWY-7221
PWY-6823	PWY-8131
PWY-2941	PWY-6353
PWY-6122	PWY-8131
GOLPDLCAT-PWY	PWY-5121
PWY-6608	PWY-8131
GOLPDLCAT-PWY	PWY0-1297
PWY-6317	PWY-7013
NONMEVIPP-PWY	PWY-8131
PWY-5005	PWY-6353
HISTSYN-PWY	PWY-7371
P124-PWY	PWY-5097
PWY-5154	PWY-7328
GOLPDLCAT-PWY	PWY-7013
PWY-2941	PWY-5005
PWY-8131	VALSYN-PWY
COMPLETE-ARO-PWY	P124-PWY
COA-PWY	P124-PWY
P124-PWY	PWY-7111
PWY-8131	RIBOSYN2-PWY
METH-ACETATE-PWY	PWY-1861
METH-ACETATE-PWY	SALVADEHYPOX-PWY
PWY-7791	PWY-8131
PWY-5005	PWY-7977
PWY-7013	PWY-7791
PWY-6277	PWY-7013
ILEUSYN-PWY	P124-PWY
ARGSYNBSUB-PWY	PWY-7013
P124-PWY	PWY-6387
PWY-724	PWY-8131
PWY-5367	PWY-7328
PWY-3001	PWY-5005
PWY-7790	PWY-8131
PWY-5005	PWY-6608
METH-ACETATE-PWY	PWY0-1297
ARO-PWY	PWY-7013
GLUTORN-PWY	PWY-7013
PWY-7851	PWY-8131
COA-PWY-1	P124-PWY
PWY-6386	PWY-8131
PWY-7238	PWY-8131
PWY-7013	RIBOSYN2-PWY
HISTSYN-PWY	PWY-5005
PWY-6122	PWY-7013
PWY-3841	PWY-8131
PWY-5695	PWY-7328
PWY-6387	PWY-8131
PWY-5188	PWY-7328
PWY-7560	PWY-8131
PWY-6385	PWY-7371
NONMEVIPP-PWY	PWY-7013
PWY-6608	PWY-7328
PWY-7013	THISYNARA-PWY
COMPLETE-ARO-PWY	PWY-8131
P124-PWY	THRESYN-PWY
PWY-7111	PWY-8131
COA-PWY	PWY-8131
PANTOSYN-PWY	PWY-8131
PWY-5005	PWY-7199
P124-PWY	PWY-6124
P124-PWY	PWY-6628
PWY-7013	PWY-7977
P124-PWY	PWY-7234
PWY-6703	PWY-7013
PWY-5097	PWY-7328
PWY-7328	PWY-7977
FUCCAT-PWY	PWY-5005
PWY-2941	PWY-7328
PWY-1042	PWY-8131
PWY-6731	PWY-8131
GLCMANNANAUT-PWY	METH-ACETATE-PWY
PWY-5005	PWY-7328
P124-PWY	PWY-6151
BRANCHED-CHAIN-AA-SYN-PWY	PWY-5005
GOLPDLCAT-PWY	THISYNARA-PWY
PWY-7328	SALVADEHYPOX-PWY
GOLPDLCAT-PWY	METH-ACETATE-PWY
P124-PWY	PWY-3841
PWY-7328	PWY0-1586
PWY-3001	PWY-7013
FUCCAT-PWY	GOLPDLCAT-PWY
COA-PWY-1	PWY-8131
PWY-5005	PWY-702
PWY-2941	PWY-6606
PWY-3001	PWY-7328
PWY-5667	PWY-8131
PWY-6386	PWY-7013
PWY-7328	PWY0-1297
PWY-7328	PWY-I9
P124-PWY	PWY-5103
PWY-5005	RHAMCAT-PWY
PWY-7013	TRNA-CHARGING-PWY
PWY-3841	PWY-7013
PWY-6387	PWY-7013
NONOXIPENT-PWY	PWY-5005
P124-PWY	PWY-7221
P124-PWY	PWY-6123
PWY-5005	PWY-6317
METH-ACETATE-PWY	PWY-6353
PWY-5005	PWY-7111
P124-PWY	SER-GLYSYN-PWY
COMPLETE-ARO-PWY	PWY-7013
PEPTIDOGLYCANSYN-PWY	PWY-8131
COBALSYN-PWY	PWY-5005
PWY-5695	PWY-8131
COA-PWY	PWY-7013
GLYCOGENSYNTH-PWY	PWY-5005
PWY-5188	PWY-8131
PANTOSYN-PWY	PWY-7013
PWY-6123	PWY-7013
LACTOSECAT-PWY	PWY-7197
PWY-5005	PWY-6527
PWY-5154	PWY-7013
PWY-6606	PWY-7328
PWY-6609	PWY-8131
ILEUSYN-PWY	PWY-7013
PWY-6700	PWY-7013
PWY-7013	PWY-724
HISTSYN-PWY	P124-PWY
PWY-6731	PWY-7013
PWY-5097	PWY-8131
ARGSYN-PWY	PWY-7371
PWY-7013	PWY-7560
PWY-5103	PWY-7013
COBALSYN-PWY	GOLPDLCAT-PWY
PWY-6731	PWY-7328
PWY-7328	PWY-7560
P124-PWY	PWY-7791
1CMET2-PWY	PWY-5005
PWY-7953	PWY-8131
P124-PWY	PWY-7851
P124-PWY	UDPNAGSYN-PWY
1CMET2-PWY	PWY-8131
COA-PWY-1	PWY-7013
PWY-7199	PWY-7328
PWY-5005	PWY-5188
PWY-7328	RHAMCAT-PWY
PWY-5005	PWY0-1319
PWY-6353	PWY-7328
PWY-5005	THRESYN-PWY
BRANCHED-CHAIN-AA-SYN-PWY	P124-PWY
P124-PWY	VALSYN-PWY
PANTO-PWY	PWY-8131
P124-PWY	PWY-5941
PWY-5005	PWY-6124
P41-PWY	PWY-5005
HSERMETANA-PWY	PWY-5005
PWY-2941	SALVADEHYPOX-PWY
PEPTIDOGLYCANSYN-PWY	PWY-7013
GOLPDLCAT-PWY	PWY-702
PWY-6527	PWY-8131
PWY-6124	PWY-8131
PWY-5005	PWY-6151
P124-PWY	P41-PWY
GOLPDLCAT-PWY	RHAMCAT-PWY
GOLPDLCAT-PWY	PWY-5367
HISTSYN-PWY	PWY-8131
COBALSYN-PWY	PWY-7328
PWY-5005	PWY-7400
PWY-7221	PWY-8131
FUCCAT-PWY	PWY-2941
PWY-7013	PWY-7790
ARGSYN-PWY	PWY-8131
CALVIN-PWY	PWY-5005
ARO-PWY	PWY-7371
PWY-5005	PWY-5667
PWY-5005	PYRIDNUCSYN-PWY
PWY-5005	PWY66-429
GLUTORN-PWY	PWY-7371
PWY-1861	PWY-8131
GLYCOGENSYNTH-PWY	P124-PWY
PWY-5121	PWY-7013
CALVIN-PWY	PWY-8131
GOLPDLCAT-PWY	PWY-6527
GOLPDLCAT-PWY	PWY-6353
PWY-7357	PWY-8131
PWY-5005	PWY-5103
P124-PWY	PWY-5100
P124-PWY	PWY0-1586
PWY-8131	PWY0-1296
METH-ACETATE-PWY	PWY-702
PWY-5005	PWY-6123
BRANCHED-CHAIN-AA-SYN-PWY	PWY-8131
PWY-5005	PWY-8178
GOLPDLCAT-PWY	PWY-5005
METH-ACETATE-PWY	RHAMCAT-PWY
METH-ACETATE-PWY	PWY-5367
PWY-6163	PWY-8131
GLCMANNANAUT-PWY	PWY-8131
GOLPDLCAT-PWY	PWY-6897
ANAGLYCOLYSIS-PWY	PWY-5005
PWY-5686	PWY-8131
P124-PWY	PWY-5384
PWY-5005	PWY-6606
PWY-5005	PWY-5097
PWY-7013	PWY1ZNC-1
PWY-5005	PWY-6823
HSERMETANA-PWY	PWY-7328
PWY-6385	PWY-8131
P124-PWY	PWY-7237
METH-ACETATE-PWY	PWY-2941
P124-PWY	PWY-6163
P124-PWY	PWY-2942
PWY-5005	PWY-6936
NONOXIPENT-PWY	PWY-8131
PWY-7013	PYRIDNUCSYN-PWY
COBALSYN-PWY	PWY-8131
PWY-7328	PYRIDNUCSYN-PWY
PWY-6121	PWY-8131
METH-ACETATE-PWY	PWY-5005
ARO-PWY	PWY-8131
GLYCOGENSYNTH-PWY	PWY-8131
P124-PWY	PWY-724
OANTIGEN-PWY	P124-PWY
PWY-6270	PWY-7328
P124-PWY	PWY-6122
GOLPDLCAT-PWY	PWY1ZNC-1
METH-ACETATE-PWY	PWY-8131
PWY-5005	PWY-5154
PWY-6386	PWY-7371
P124-PWY	PWY-6121
DAPLYSINESYN-PWY	P124-PWY
GOLPDLCAT-PWY	PWY-7400
PWY-5005	PWY-5941
ARGSYN-PWY	P124-PWY
P124-PWY	PWY-7238
GOLPDLCAT-PWY	PWY-7199
PWY-7208	PWY-8131
BRANCHED-CHAIN-AA-SYN-PWY	PWY-7013
PWY-6936	PWY-7328
PWY-5005	PWY-5973
PWY-7237	PWY-8131
PWY-5005	PWY-6731
PWY-6163	PWY-7013
PWY-5005	PWY-7357
PWY-6151	PWY-8131
PWY-5121	THISYNARA-PWY
PWY-5941	PWY-8131
PWY-5686	PWY-7013
PANTOSYN-PWY	PWY-7371
GOLPDLCAT-PWY	PWY-7328
PWY-2942	PWY-5005
PWY-6703	PWY-8131
PWY-7371	PWY-7953
PWY-2942	PWY-8131
ASPASN-PWY	PWY-5005
DTDPRHAMSYN-PWY	PWY-5005
PWY-6385	PWY-7013
PWY1ZNC-1	THISYNARA-PWY
UNINTEGRATED	P124-PWY
METH-ACETATE-PWY	PWY-7400
PWY-6897	PWY-7013
ASPASN-PWY	PWY-8131
DTDPRHAMSYN-PWY	PWY-8131
PWY-7013	PWY-7851
PWY-8131	PWY0-1319
P41-PWY	PWY-8131
HSERMETANA-PWY	PWY-8131
PWY-5005	SALVADEHYPOX-PWY
PWY-8131	THRESYN-PWY
P124-PWY	PWY-6277
PWY-5005	PWY-5100
PWY-5005	PWY0-1586
COBALSYN-PWY	PWY-7013
PWY-6121	PWY-7013
GOLPDLCAT-PWY	PWY-6606
PWY-5659	PWY-8131
P124-PWY	PWY-7790
GLUTORN-PWY	PWY-7356
DAPLYSINESYN-PWY	HSERMETANA-PWY
METH-ACETATE-PWY	PWY0-1061
PWY-6277	PWY-7356
HISDEG-PWY	PWY1ZNC-1
METH-ACETATE-PWY	THISYNARA-PWY
PWY-6897	PWY-7356
ARGSYN-PWY	PWY-7356
PWY-7356	PWY0-1061
PWY-7234	PWY-7356
ARGSYNBSUB-PWY	PWY-7356
PWY-6122	PWY-7356
PWY-4041	PWY-7316
HISDEG-PWY	SO4ASSIM-PWY
PWY-6936	PWY-7316
PWY-6897	PWY-7328
GLUCUROCAT-PWY	PWY-7316
PWY-6121	PWY-7356
PWY-7315	PWY-7316
HSERMETANA-PWY	PWY-7356
METH-ACETATE-PWY	PWY-6897
PANTOSYN-PWY	PWY-7356
PWY-6731	PWY-7356
PWY-7356	TRNA-CHARGING-PWY
PWY-7356	RIBOSYN2-PWY
PWY-7356	PWY-8178
PANTO-PWY	PWY-7356
PWY-6609	PWY-7356
PWY-7356	PWY66-429
PWY-6700	PWY-7356
PWY-6936	PWY-7356
PWY-1861	THISYNARA-PWY
NONOXIPENT-PWY	PWY-7356
PWY-5695	PWY-7356
PWY-1042	PWY-7356
LACTOSECAT-PWY	PWY-7228
PWY-6126	PWY-7434
PWY-7229	PWY-7434
METH-ACETATE-PWY	PWY-7761
PWY-6147	PWY-7434
PWY-7434	PWY-7560
PWY-7434	PYRIDOXSYN-PWY
METH-ACETATE-PWY	PWY-5384
NONMEVIPP-PWY	PWY-7434
1CMET2-PWY	PWY-7434
PWY-7434	PWY-8178
PWY-7220	PWY-7434
GALACTUROCAT-PWY	PWY-7328
LACTOSECAT-PWY	PWY-6527
LACTOSECAT-PWY	PWY-6353
NONOXIPENT-PWY	PWY-7434
PWY-7228	PWY-7434
ARGININE-SYN4-PWY	PWY-7434
PWY-5005	PWY-6897
GALACTUROCAT-PWY	GOLPDLCAT-PWY
PWY-5005	RIBOSYN2-PWY
PWY-7282	PWY-7434
PWY-7434	PWY0-845
PWY-7222	PWY-7434
PWY-7434	PYRIDNUCSYN-PWY
LACTOSECAT-PWY	PWY-6606
PWY-5005	PWY0-1061
GALACTUROCAT-PWY	PWY-5005
PWY-7434	PWY-7953
PENTOSE-P-PWY	PWY-7434
PWY-7761	PWY-8131
GOLPDLCAT-PWY	PWY0-1061
PWY-5005	TRNA-CHARGING-PWY
PWY-6703	PWY-7434
HSERMETANA-PWY	PWY-7761
PWY-5005	THISYNARA-PWY
PWY-5676	PWY-6527
PANTOSYN-PWY	PWY-7434
PWY-7434	PWY-7663
PANTO-PWY	PWY-7434
PWY-5676	PWY-6353
PWY-2942	PWY-7434
PWY-7434	RHAMCAT-PWY
PWY-4041	PWY-6478
PWY-1269	PWY-7434
PWY-5973	PWY-7434
PWY-6125	PWY-7434
PWY-6270	PWY-7434
PWY-5676	PWY-6606
PWY-7199	PWY-7434
PWY-2941	PWY0-1479
OANTIGEN-PWY	PWY-7371
OANTIGEN-PWY	PWY-5005
PWY-5918	PWY-801
PWY-7316	PWY0-1298
PWY-7210	RIBOSYN2-PWY
PWY-7282	PWY-7392
PWY-7228	PWY-801
GALACTUROCAT-PWY	PWY-5654
PWY-6519	URDEGR-PWY
GLYCOLYSIS	PWY-6071
PWY-6595	PWY-7282
HOMOSER-METSYN-PWY	PWY-6185
NAGLIPASYN-PWY	PWY-6071
PWY-6902	PWY-7165
P461-PWY	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
PWY-6608	THREOCAT-PWY
PWY-6277	PWY-7805
PWY-6282	URSIN-PWY
PWY-6071	PWY-6531
ORNARGDEG-PWY	PWY-2941
POLYAMSYN-PWY	PWY-5417
PWY-7356	PWY-I9
PWY-3801	PWY-5837
PWY-6630	PWY-7211
GLUCONEO-PWY	PWY-6328
GLYCOCAT-PWY	PWY-7211
PWY-6182	PWY66-389
COMPLETE-ARO-PWY	URDEGR-PWY
PWY-5654	URSIN-PWY
PWY-6328	PWY-7883
PWY-7013	URSIN-PWY
ORNARGDEG-PWY	PWY-5855
PWY-5692	PWY-6609
P108-PWY	PWY-7222
PWY-7392	PYRIDNUCSYN-PWY
HISDEG-PWY	PWY0-1479
PWY-5130	PWY-5837
PWY-5723	PWY-6545
P461-PWY	PWY-6210
PWY-6270	PWY-6318
PWY-5654	PWY-5845
PEPTIDOGLYCANSYN-PWY	PWY-7616
PWY-6545	PWY-6609
P41-PWY	PWY-7807
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	PWY-841
PWY-7392	PWY66-389
PWY-6182	PWY-7221
PWY-5188	PWY-7616
PWY-5367	PWY-6328
KETOGLUCONMET-PWY	PWY-7013
PWY-5656	PWY-7616
ORNARGDEG-PWY	PWY-7392
PWY-5417	PWY-7118
PWY0-461	PWY66-389
POLYAMSYN-PWY	PWY-7209
PWY-5154	URDEGR-PWY
GOLPDLCAT-PWY	P105-PWY
PWY-561	PWY-7616
PWY-5656	PWY-6588
HISDEG-PWY	PWY-7204
PWY-5692	PWY-6895
PWY-7791	PWY0-321
GLYCOGENSYNTH-PWY	P221-PWY
